uf,date,casos,uf_code,train_1,target_1,train_2,target_2,train_3,target_3,train_4,target_4,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days,population,enso,iod,pdo
BA,2016-01-17,1757,29,True,False,True,False,True,False,True,False,22.86304518971802,24.477584386790205,26.756827529264235,11.889309956607768,62.309810414315166,142.8100320009826,75.8698342162544,87.58142427811897,95.08455420801434,3.893782339546215,7.0,14527076.0,2.432965,1.44966,0.842452
BA,2016-01-24,2382,29,True,False,True,False,True,False,True,False,22.772104498042474,25.062783924886254,28.23045801023638,4.281932241856528,23.88488166585531,62.707962998498694,66.5086071344448,82.15832174916461,93.57892065970027,5.458353512193903,7.0,14527076.0,2.444295,1.640153,0.754164
BA,2016-01-31,3209,29,True,False,True,False,True,False,True,False,22.137195217160784,25.066053096459935,28.652567514961245,0.4082284322205079,4.629117758284967,14.42641255910636,60.12436565583647,76.88297240560733,91.41295577838244,6.51537229780046,6.987201545104985,14527076.0,2.458295,1.509379,0.452976
BA,2016-02-07,4425,29,True,False,True,False,True,False,True,False,22.311695797863894,25.997867223119297,30.256767740706476,0.1802895704171092,2.016575162756244,5.881886770362969,50.605390791655786,71.12258155469593,89.61781176347183,7.945071942842577,6.3961298659580565,14527076.0,2.319404,1.319346,0.48688
BA,2016-02-14,6432,29,True,False,True,False,True,False,True,False,22.92352175868869,26.20823029357569,30.328828226793465,0.6150937750675952,5.117386260661094,15.18516999532098,52.0426376387169,72.12978470723301,89.18320875015858,7.405306468104773,6.768205953074379,14527076.0,2.127347,1.123762,0.642543
BA,2016-02-21,6444,29,True,False,True,False,True,False,True,False,22.969521015358257,26.529463822659142,30.93097358347636,0.2205454189330992,3.2468029527797237,8.236372580232699,49.45641308267481,70.30100534488759,88.89446081171435,7.961452568118105,6.74679848816375,14527076.0,1.997982,1.233322,1.244358
BA,2016-02-28,5691,29,True,False,True,False,True,False,True,False,23.305128896289787,26.877984422222298,31.16158664534194,0.2352497563548288,3.1574353734522536,7.777675678932408,49.46667793760247,69.47480240509094,88.19074767573363,7.856457749052153,6.556362379907285,14527076.0,1.847271,1.515424,1.339436
BA,2016-03-06,5365,29,True,False,True,False,True,False,True,False,23.0690508935017,26.609470096588485,30.729109717934666,0.5666747936458372,4.042771552007903,9.070439917374818,49.384875481280226,69.8089104056578,88.36845737547009,7.660058824432966,6.871393077217908,14527076.0,1.79702,1.572079,1.177473
BA,2016-03-13,3933,29,True,False,True,False,True,False,True,False,22.951424386476056,26.30015197990241,30.235154172016266,0.8070540547996811,5.36787579363362,11.203149059264389,50.9573348890569,70.26019860416356,87.77687939899133,7.283729785540207,6.742273456995018,14527076.0,1.562771,1.593575,1.157315
BA,2016-03-20,3590,29,True,False,True,False,True,False,True,False,23.649737009863845,27.099367602651085,31.294911422601395,0.512253929572572,4.041890725635984,10.306824038110785,49.23708340250302,68.93779579542247,86.90332749549559,7.645174412737552,6.766860570937054,14527076.0,1.27674,1.457951,1.077384
BA,2016-03-27,3208,29,True,False,True,False,True,False,True,False,22.987357410597493,26.358585873921417,30.329187597834512,1.256980197247709,6.462443432686063,12.519934311799972,51.51375556209525,70.63750535825523,88.00271005068906,7.341830187237014,6.438329186130085,14527076.0,1.208677,1.188787,1.215395
BA,2016-04-03,2587,29,True,False,True,False,True,False,True,False,23.210289713552537,26.50796874378547,30.367686211822903,0.5784346234355325,4.784066139391722,10.387134407851368,52.712758185719586,71.25293013743449,88.41283339378994,7.157396498270366,6.7614088467365265,14527076.0,1.197535,1.66201,1.251657
BA,2016-04-10,1990,29,True,False,True,False,True,False,True,False,22.67081027471269,26.001615931069193,29.972386001972517,1.2878235882236129,6.9177555740351195,14.197557339079577,51.40472483437834,70.69722875424688,88.21078414253418,7.301575727259831,6.577172733137738,14527076.0,0.932999,1.48351,0.753236
BA,2016-04-17,1534,29,True,False,True,False,True,False,True,False,22.036879057221626,25.50897217528593,29.609610519145207,0.74063092761724,4.268073180112171,8.615156283880877,47.624426957203696,68.29086885163474,86.46581063654617,7.572731461923582,6.062166014164613,14527076.0,0.841739,1.263843,0.767745
BA,2016-04-24,1174,29,True,False,True,False,True,False,True,False,22.20386291449563,25.938094013333465,30.305904494975913,0.2476114081185515,2.2909266746856742,5.528543223728035,45.988570496737225,66.86974156390507,85.98916227357749,8.10204158048028,5.862591771150857,14527076.0,0.725373,0.96134,0.965746
BA,2016-05-01,1083,29,True,False,True,False,True,False,True,False,21.90177547876486,25.01655417280608,28.7531965693564,1.873183573624022,9.13579409687704,21.53980169462103,53.960845906565595,72.47743158769103,88.67117217005996,6.851421090591545,6.569141163454612,14527076.0,0.596438,1.182278,1.189787
BA,2016-05-08,953,29,True,False,True,False,True,False,True,False,21.364032209913017,24.939651378144543,29.085082806795448,0.3709599622503387,3.315028599392452,8.051005192545567,48.88590467164039,68.93243145439818,87.29288323665828,7.721050596882427,5.773750374186995,14527076.0,0.508311,0.83088,1.533398
BA,2016-05-15,671,29,True,False,True,False,True,False,True,False,21.65529729119823,24.706042407832516,28.421218881843327,1.3519824882694924,7.845876184251368,18.41753252802287,54.97817249685576,73.42793806460995,89.16114173947997,6.7659215906450925,6.375892328567828,14527076.0,0.448869,0.432684,1.348985
BA,2016-05-22,434,29,True,False,True,False,True,False,True,False,21.17722388693919,23.897492628548484,27.08930612045536,2.605989250809476,11.709108736880678,27.622925588792768,59.45720561470354,75.22114626347582,88.42045084730312,5.912082233516172,6.190806964927091,14527076.0,0.346488,-0.041167,1.013719
BA,2016-05-29,441,29,True,False,True,False,True,False,True,False,20.93785120023964,24.591281347301745,28.941392637890157,0.1738005314024766,1.7778692838670032,5.228760148555256,51.433530117134055,72.54406062184394,90.48640832114768,8.00354143765052,5.596738821860209,14527076.0,0.313033,-0.478526,0.720081
BA,2016-06-05,388,29,True,False,True,False,True,False,True,False,22.122527599230143,25.536370718302663,29.94018505707831,0.1215833115119418,1.800989499641671,4.898122651273872,49.07756677151741,71.34838517925859,89.4319211117084,7.817657457848172,6.1861539664649765,14527076.0,0.176349,-0.65701,0.854701
BA,2016-06-12,283,29,True,False,True,False,True,False,True,False,20.237152291912665,22.654143222131648,25.475587949484257,1.2362257079942354,17.56680660897923,45.86485002002681,59.08316632668957,73.51689448213274,85.65394192845606,5.238435657571592,6.095143889696335,14527076.0,0.166583,-0.79404,0.717242
BA,2016-06-19,197,29,True,False,True,False,True,False,True,False,20.00356152872955,22.628984147035425,25.90900570817744,1.203141588452353,7.460280513763145,23.011438059536815,57.18910728500408,74.48162353123587,88.44162621358927,5.9054441794478905,6.402422833616911,14527076.0,0.199014,-0.893414,0.722146
BA,2016-06-26,210,29,True,False,True,False,True,False,True,False,19.7251651248708,21.990396872554488,25.021291775698437,1.9133259930079056,10.7790961321644,25.12340640035251,60.75102739387409,76.96926838457877,89.26795292088502,5.296126650827632,6.810259015050789,14527076.0,0.151871,-0.891367,0.616338
BA,2016-07-03,193,29,True,False,True,False,True,False,True,False,19.56383959044491,22.329133065452965,25.726933455687146,1.1712844674969631,7.835064914432744,17.493351324175045,61.025007969617256,77.7404713377401,91.214877537575,6.163093865242236,6.416975903703438,14527076.0,0.058462,-0.928972,0.687866
BA,2016-07-10,232,29,True,False,True,False,True,False,True,False,18.912721473578387,22.524741909545934,26.60473002199375,0.6786035973649229,3.2527535108627603,7.80810644674238,51.345272901547155,71.5218257733879,89.08108906438032,7.692008548415362,5.680716564386012,14527076.0,0.069891,-0.604315,0.275206
BA,2016-07-17,209,29,True,False,True,False,True,False,True,False,19.30191811113669,22.885431848905828,27.008040944083096,0.5788758174739131,4.032110094783455,10.27274657584302,52.13371642583169,71.4397790853196,88.68218807179665,7.706122832946408,5.1943984008367705,14527076.0,0.0594,-0.507695,-0.094964
BA,2016-07-24,176,29,True,False,True,False,True,False,True,False,19.300576932563235,22.129832141061332,25.701602296327625,1.2768370729393554,6.28015549448695,12.565194662252276,53.789037558133394,72.69006565565701,88.16857775715458,6.4010253637643855,6.464869975497783,14527076.0,-0.023422,-0.552548,-0.029288
BA,2016-07-31,177,29,True,False,True,False,True,False,True,False,19.075735438982985,21.77235454682988,25.126719430655193,1.7617649433047602,8.611117733457657,18.791098361100648,57.92498517791462,74.9824577439583,89.13631833272184,6.050983991672206,6.505198377948985,14527076.0,-0.090149,-0.962653,0.427991
BA,2016-08-07,156,29,True,False,True,False,True,False,True,False,18.86195661382509,22.871843027267968,27.470495592182452,0.1488200996654007,1.5313834706289868,4.169288330928943,46.79050693818688,68.2371812695235,87.76009281159061,8.608538978357366,5.567203639240736,14527076.0,-0.167827,-0.655563,0.311793
BA,2016-08-14,141,29,True,False,True,False,True,False,True,False,20.080269571276737,24.008485647224656,28.76891584477656,0.0672382644225317,1.5896395021713372,3.716064851539649,46.226350133024155,68.05390593400352,87.29826947002698,8.688646273499828,5.216273698711016,14527076.0,-0.208533,-0.50865,0.344759
BA,2016-08-21,143,29,True,False,True,False,True,False,True,False,20.167430231419157,22.998582315877492,26.53957814290724,2.0411222933036592,12.185703574421918,30.00939353042505,55.39411086271639,73.23425384261436,88.16239308204257,6.372147911488086,6.62096895260841,14527076.0,-0.253307,-0.443232,0.438018
BA,2016-08-28,132,29,True,False,True,False,True,False,True,False,20.12660947365991,23.077752634452455,26.949562913232526,1.0276257160491349,7.395452245325587,19.41533186635466,53.74352655932382,73.22986866050714,88.87826638841126,6.822953439572612,6.433171358766246,14527076.0,-0.312931,-0.482644,0.421637
BA,2016-09-04,140,29,True,False,True,False,True,False,True,False,19.535753556964707,22.862315318006463,26.869095469459868,0.8776996907042943,5.246965174308501,11.681664171766895,51.0114518844594,70.46181941342526,87.5128710477233,7.33334191249516,6.186824379798644,14527076.0,-0.312937,-0.855284,0.467669
BA,2016-09-11,145,29,True,False,True,False,True,False,True,False,19.88746734037729,23.629868135280184,28.140904029683956,0.8803060945769406,4.659392851528882,10.367429544873346,48.57745322108458,69.04596757884727,87.65192915084097,8.253436689306662,5.987444779593592,14527076.0,-0.312011,-0.973088,0.449335
BA,2016-09-18,122,29,True,False,True,False,True,False,True,False,20.767351001545222,24.420399375539724,29.037490981481827,0.9943874891402082,4.95300953443994,12.034584029426403,46.821243912748784,68.2734247815773,86.77533625455115,8.270139979936605,6.27228147669287,14527076.0,-0.321179,-1.040278,0.315043
BA,2016-09-25,104,29,True,False,True,False,True,False,True,False,21.47542984746699,24.36040975082871,28.26103203156144,1.1971481716103525,9.123799914515915,26.720742507870437,56.52384032916368,75.11468431468263,90.07597616833876,6.785602184094451,6.872018626074392,14527076.0,-0.343761,-1.191427,0.489024
BA,2016-10-02,148,29,True,False,True,False,True,False,True,False,21.940309659524075,24.969028198455874,29.114729407568326,1.7985839221105742,12.77011895858919,29.757591527440116,56.150219319212816,75.1118058878582,89.94255613490616,7.174419748044252,6.828029351307285,14527076.0,-0.483536,-1.18787,0.472817
BA,2016-10-09,129,29,True,False,True,False,True,False,True,False,21.460147510300068,24.36042378507612,28.268112334994985,1.3200568720265635,9.55479025721633,25.28767070152236,55.09597700274409,74.58289479914514,90.16061758557548,6.807964824694915,6.727630519909578,14527076.0,-0.5534,-1.169414,-0.070218
BA,2016-10-16,192,29,True,False,True,False,True,False,True,False,21.53763727878448,24.97888946326792,29.305590481768466,0.3911697389377486,3.746750324891288,8.433572005001079,50.17877484850079,70.1445099054031,87.9267791743751,7.767953202983982,6.4568638750332426,14527076.0,-0.57254,-1.211994,0.074468
BA,2016-10-23,227,29,True,False,True,False,True,False,True,False,21.81709162719012,25.67167347907524,30.50651257636193,0.3826255762928372,2.5194542519203895,5.504343654323483,43.716977664164816,66.32578781569838,86.28480122085806,8.689420949171812,6.103599049066346,14527076.0,-0.62451,-1.157064,0.257752
BA,2016-10-30,164,29,True,False,True,False,True,False,True,False,21.76436055176957,25.086034495359776,29.294359735415544,0.9201940577138016,6.423343529662357,13.686211571018015,48.76126402316786,68.10550249341578,85.26019467202188,7.529999183645973,6.36810958417739,14527076.0,-0.564039,-1.091514,0.209111
BA,2016-11-06,194,29,True,False,True,False,True,False,True,False,21.96787677410092,24.996435389088756,28.92182079821024,1.1772548760542894,8.047548090764565,19.339670140364383,54.526488017517536,71.99978777017918,87.07198248271912,6.953944024109322,6.768425443901216,14527076.0,-0.664778,-0.843618,-0.260385
BA,2016-11-13,164,29,True,False,True,False,True,False,True,False,22.7869726378308,25.4310459223007,29.377900621494295,3.148571690942835,19.058942413178784,49.84101752515534,57.67394174748756,76.73954757887863,90.24331831368453,6.590927983663493,6.970466680981886,14527076.0,-0.598956,-0.811325,0.105273
BA,2016-11-20,205,29,True,False,True,False,True,False,True,False,21.763298715253928,25.0469844171886,29.380804993081057,1.7161041755437938,12.09881398922024,33.96680140451352,52.8922424453126,72.9189194782431,89.52162709742935,7.617506277827131,6.105103113408356,14527076.0,-0.545064,-0.799614,-0.46911
BA,2016-11-27,245,29,True,False,True,False,True,False,True,False,22.187054261590408,25.896571503844164,30.52732739570121,0.6386923928413688,4.926454928110887,12.703544445263509,47.592419282836104,68.10758997132115,86.39364697958091,8.340273134110799,5.658052134869244,14527076.0,-0.475446,-0.906126,-0.434171
BA,2016-12-04,252,29,True,False,True,False,True,False,True,False,23.322537695222472,26.95514805303107,31.916643330493656,0.9007911607040742,5.910760473374071,18.329369690774005,46.42390080816306,69.46538545565137,87.6563178420356,8.594105635271186,6.875481335445691,14527076.0,-0.517005,-1.032853,-0.126718
BA,2016-12-11,255,29,True,False,True,False,True,False,True,False,22.820903286278583,26.077602053024112,30.28049466798014,0.8557220296178712,7.392939561565003,19.86257211576112,49.92221050832646,70.32849878912452,87.54364562573467,7.459591381701559,6.781364635210042,14527076.0,-0.457329,-1.101569,0.133581
BA,2016-12-18,339,29,True,False,True,False,True,False,True,False,22.02440653619623,24.810614065452377,28.43635751316953,1.3154969300894797,9.85093606813382,24.46590345954125,57.12654207553464,74.28285700314323,88.62894511039269,6.4119509769732925,6.783504808816242,14527076.0,-0.415095,-1.144241,-0.321653
BA,2016-12-25,358,29,True,False,True,False,True,False,True,False,22.511170261792312,25.92851464859987,30.0550286167131,0.3396589272406545,3.0086223512340524,6.917044417109324,48.95081373961499,69.03662320062313,87.44499094258481,7.543858354920789,6.317675630796275,14527076.0,-0.392854,-1.098498,-0.192
BA,2017-01-01,429,29,True,False,True,False,True,False,True,False,22.52187842632278,26.38420635608456,31.020348201291757,0.0604005334057241,1.872754892500744,4.75617097319601,43.7389251112109,65.319918088281,85.53036098014482,8.498469774968978,6.123783829102734,14578692.0,-0.392854,-1.098498,-0.192
BA,2017-01-08,405,29,True,False,True,False,True,False,True,False,22.836961736028833,26.554507182139545,31.040560030301705,0.4408490519023612,3.462024612029955,8.277144980081625,45.66442249744375,66.4780239770297,85.8008798956795,8.203598294272869,6.486767610831365,14578692.0,-0.364483,-1.338036,0.535233
BA,2017-01-15,519,29,True,False,True,False,True,False,True,False,22.427917247001567,26.118559046225936,30.446444741368847,0.8098498671867547,4.031197245004656,8.83209156393623,45.68770892150292,66.37519589079267,85.85695085912971,8.018527494367275,6.606649335135952,14578692.0,-0.327788,-1.181569,-0.233303
BA,2017-01-22,445,29,True,False,True,False,True,False,True,False,22.69713892024733,26.516089518987485,31.026008839997377,0.423400293364551,3.7632060012425383,7.999423958916583,44.69107982931587,66.02493265347853,85.9722417013733,8.32886991975004,6.724664225378035,14578692.0,-0.327788,-1.181569,-0.233303
BA,2017-01-29,460,29,True,False,True,False,True,False,True,False,22.841922635069967,26.530015782817912,31.065531692151488,0.6960967056427799,4.600385946741685,10.395717446180903,46.056742294861294,66.15648140629796,84.91140166489477,8.223609057081521,6.532819050112077,14578692.0,-0.327788,-1.181569,-0.233303
BA,2017-02-05,444,29,True,False,True,False,True,False,True,False,23.15592820056232,26.12634162211679,29.926340891619624,1.9739848061454832,11.20038424160408,26.917788258822178,52.70880278650734,71.01188782821951,86.55024537393243,6.770412691057302,6.849745959118927,14578692.0,-0.327788,-1.181569,-0.233303
BA,2017-02-12,374,29,True,False,True,False,True,False,True,False,22.27014688013828,25.45454153659561,29.212483547743822,1.0577204986812214,6.073479419122507,13.415430591119186,52.8053051154138,70.89945947205149,87.18640226540693,6.942336667605549,6.92108979146522,14578692.0,-0.283279,-1.141569,0.52384
BA,2017-02-19,355,29,True,False,True,False,True,False,True,False,22.20457511838589,25.58735514943373,29.653996629895897,2.8589639829984184,10.437213433584676,22.89805613372565,53.47769435991131,72.66542649627657,89.88034301831955,7.449421511510009,6.918177467052198,14578692.0,-0.301214,-0.772807,0.523421
BA,2017-02-26,335,29,True,False,True,False,True,False,True,False,22.68249921113019,26.213112209566976,30.545694099457897,0.9191659234384136,5.687671851776553,14.582178374808256,49.87684848713497,70.64496334088457,89.05445449976808,7.863194888327704,6.8070614650799275,14578692.0,-0.406355,-0.616416,0.678921
BA,2017-03-05,296,29,True,False,True,False,True,False,True,False,22.61735395819746,26.512713367433268,31.17298620634423,0.2165418217117416,1.9940305499213216,4.526730475551957,44.062698415278454,65.59068027335671,85.65070933003284,8.555632248146766,5.94436548378362,14578692.0,-0.406355,-0.616416,0.678921
BA,2017-03-12,268,29,True,False,True,False,True,False,True,False,22.58975944961325,25.803294413839932,29.6562165999652,0.9793806476648,9.206412741914509,22.492442547461277,53.68734476606594,72.1026166681544,88.8412080546195,7.066457150351951,6.801288124444233,14578692.0,-0.406355,-0.616416,0.678921
BA,2017-03-19,310,29,True,False,True,False,True,False,True,False,22.826295908951955,26.30955721551394,30.458506853089176,0.5399541967176651,4.716698603578134,12.890766031818368,50.47227535636471,70.53427087414723,88.83127295467568,7.632210944137221,6.811066942813858,14578692.0,-0.406355,-0.616416,0.678921
BA,2017-03-26,310,29,True,False,True,False,True,False,True,False,23.18393676660127,26.01830926216592,29.897632641610432,3.399876044584204,20.32586377123177,48.67127021250738,56.956426273056465,75.73180477081672,90.6071581109352,6.713695875009161,6.9715989908655605,14578692.0,-0.514644,-0.755498,-0.289535
BA,2017-04-02,319,29,True,False,True,False,True,False,True,False,21.94520459545806,24.511465808115837,27.726467969367732,2.2779304039543344,18.5973750267425,48.38903834157898,64.54724324032523,80.26931990926978,93.02654918421992,5.781263373909675,6.875359269096259,14578692.0,-0.436176,-0.48774,-0.08336
BA,2017-04-09,272,29,True,False,True,False,True,False,True,False,22.432363188612634,25.33696309446279,28.867150500336894,0.7981043460169335,7.211197481682598,15.471565921306304,58.697523870317106,75.93383652231847,90.88648252476835,6.434787311724267,6.860138549996152,14578692.0,-0.408467,-0.596176,0.086869
BA,2017-04-16,259,29,True,False,True,False,True,False,True,False,21.977208913396975,25.02580290679763,28.5315799348838,1.077197694453399,9.79610994618211,25.04379854787505,58.031123229446166,74.74929387452522,89.6909117450176,6.554371021486823,6.821371498190217,14578692.0,-0.408467,-0.596176,0.086869
BA,2017-04-23,216,29,True,False,True,False,True,False,True,False,22.536398185950883,25.476073154694102,29.077053679158332,0.8616289570977557,6.400522539447298,14.178757307156344,58.267712518575514,75.9611526485672,91.13251868033744,6.540655493207447,6.735639776337557,14578692.0,-0.408467,-0.596176,0.086869
BA,2017-04-30,202,29,True,False,True,False,True,False,True,False,21.552188355379233,23.89859379467329,26.970932535623945,3.318176158067467,18.90506430887421,45.88274344485941,62.70944458910772,77.99275874089406,90.06184744559246,5.418744180244709,6.792478109250544,14578692.0,-0.260085,0.172679,0.138044
BA,2017-05-07,236,29,True,False,True,False,True,False,True,False,21.301407944372727,24.413739350696716,28.046499045813075,0.7084141663495441,3.971122330975106,8.954591175871615,54.86432017412793,73.29357611195299,89.49626185123448,6.74509110144035,6.365822857853822,14578692.0,-0.273738,0.184082,-0.174004
BA,2017-05-14,205,29,True,False,True,False,True,False,True,False,21.72849961061289,24.50721399267299,27.981801350892972,1.5431036340504536,21.45924740947629,62.404194010628494,60.46508348887795,76.29817614099093,89.46325580369668,6.253301740280082,6.258151657519343,14578692.0,-0.341418,0.110621,-0.271988
BA,2017-05-21,194,29,True,False,True,False,True,False,True,False,21.608450435828296,23.8121882793425,26.671413201225977,1.272047839240848,9.139751304641416,22.691879001118945,63.430001363430165,77.82390711506652,89.03205612222699,5.062962765397682,6.744212439567583,14578692.0,-0.341418,0.110621,-0.271988
BA,2017-05-28,181,29,True,False,True,False,True,False,True,False,20.625666235321862,23.479385246359342,26.854171191838464,0.9448671731573706,5.932750259371155,15.04731463951285,59.927280172036305,76.43232407099777,90.5315799112105,6.228504956516604,6.01869007438931,14578692.0,-0.341418,0.110621,-0.271988
BA,2017-06-04,152,29,True,False,True,False,True,False,True,False,20.85171785110884,23.778366862496203,27.3721308226781,1.033609985502341,6.224316645284815,12.535619859192716,59.060649568713,77.13128050179607,91.79444481628548,6.520412971569259,6.181403752196847,14578692.0,-0.341418,0.110621,-0.271988
BA,2017-06-11,131,29,True,False,True,False,True,False,True,False,20.463943422141146,23.195545177886387,26.54266205770623,0.6047849387764674,4.566365306825386,10.716840741550534,56.71339382964873,74.01093469852454,88.7054855689112,6.078718635565086,6.193396938524191,14578692.0,-0.44427,0.098821,0.253105
BA,2017-06-18,136,29,True,False,True,False,True,False,True,False,19.6618096250962,22.2148378216419,25.35432271444635,2.1437008552511356,9.484742639657831,20.65195026198471,60.7885530601597,76.48709122624345,89.54974227444707,5.6925130893501485,6.3308548817989285,14578692.0,-0.345647,0.208125,0.273737
BA,2017-06-25,140,29,True,False,True,False,True,False,True,False,19.425647803194437,21.646908000331273,24.50116659845356,2.0928641760712767,12.139354583771247,25.781414620578342,63.66726387590461,78.29971275889376,89.72048519916702,5.075518795259127,6.575278640957458,14578692.0,-0.27708,0.40071,0.308535
BA,2017-07-02,149,29,True,False,True,False,True,False,True,False,18.580937897275795,20.839507264602084,23.508901305566475,0.8897225132429809,6.381740125645917,15.293288589739369,59.563927006006054,73.04103586813315,84.32020366755503,4.927963408290682,6.415895318636586,14578692.0,-0.27708,0.40071,0.308535
BA,2017-07-09,144,29,True,False,True,False,True,False,True,False,18.69357496318598,21.085989034059253,24.27913725849374,2.4937582032133094,11.578476811786082,26.0636322149959,60.038829139583754,77.02225655975754,90.22005471471226,5.585562295307757,6.706219481169653,14578692.0,-0.27708,0.40071,0.308535
BA,2017-07-16,88,29,True,False,True,False,True,False,True,False,18.673521431611896,21.365027210402676,24.621218707858347,0.6566355578689328,5.051323710766514,11.696373278233656,58.1619782232123,74.7049603832602,88.55091753599481,5.94769727624645,6.344198243843069,14578692.0,-0.27708,0.40071,0.308535
BA,2017-07-23,90,29,True,False,True,False,True,False,True,False,18.686526313156836,21.055458058423405,24.107358056260836,1.491363716457185,8.745209985605507,19.64434817685699,60.97291422616848,76.42286278125586,88.76409919516,5.420831743103998,6.393124661226669,14578692.0,-0.313119,0.543299,-0.281881
BA,2017-07-30,90,29,True,False,True,False,True,False,True,False,18.215738520943457,21.374878373535868,25.21964337291004,1.0183085217195615,5.4053003564268565,12.972536093668122,56.79679365087084,75.07274222047032,90.09324785258076,7.003904851966586,6.157252244200301,14578692.0,-0.301517,0.526681,-0.263984
BA,2017-08-06,111,29,True,False,True,False,True,False,True,False,18.73979161042801,22.04228773742602,25.986729434805305,0.5769946092630267,3.644700670610428,7.844839567851608,53.04663546696736,71.89596979622425,88.51034790566344,7.246937824377291,5.808959661789615,14578692.0,-0.358191,-0.011867,0.37054
BA,2017-08-13,99,29,True,False,True,False,True,False,True,False,18.272141397179208,21.65573865038905,25.621081806901735,0.2591575166602027,2.2556522952058686,5.854185848637124,49.83560393745361,68.93928943218508,86.59743607076022,7.348940409722527,5.9976799894412425,14578692.0,-0.358191,-0.011867,0.37054
BA,2017-08-20,91,29,True,False,True,False,True,False,True,False,19.19078786285893,21.87174642921966,25.223171902287906,1.4711646199834123,8.64314762133235,19.260698597168048,58.533839173103765,74.52193677168886,87.95060805721342,6.032384039428979,6.497958092212923,14578692.0,-0.358191,-0.011867,0.37054
BA,2017-08-27,97,29,True,False,True,False,True,False,True,False,18.50189201737703,21.98149891145577,25.989468987885424,0.4404620299101989,3.374699423161136,9.044006817758056,50.19680868173391,69.41651575827409,86.52624410351922,7.487576970508392,6.0811175611635235,14578692.0,-0.548733,0.40803,0.156121
BA,2017-09-03,54,29,True,False,True,False,True,False,True,False,18.8863934220758,21.553033688770117,24.85893310891879,2.0092938835134886,10.817493142791037,24.763681865608444,58.597056540483074,74.51382229387639,88.03237340796517,5.972539686842985,6.423956000406889,14578692.0,-0.682189,0.195727,0.372673
BA,2017-09-10,62,29,True,False,True,False,True,False,True,False,19.19048812675811,22.005792187302248,25.541489953092896,1.2180019276817249,7.226889970369864,14.751663876461707,55.24433643307641,72.53035894050277,87.48565842244332,6.351001826334785,6.443132608493954,14578692.0,-0.796206,-0.128626,0.101743
BA,2017-09-17,77,29,True,False,True,False,True,False,True,False,19.26403120105684,22.031949064194908,25.498112171043587,1.6461524359801367,9.022034437280173,18.7566215521773,56.941275958406685,73.45785533263108,87.762675517507,6.234080969986742,6.435632740375261,14578692.0,-0.796206,-0.128626,0.101743
BA,2017-09-24,82,29,True,False,True,False,True,False,True,False,19.956417455842217,23.145350624690973,27.18825575432703,0.5190997261752034,5.136396406198276,11.782501239312886,52.99900345079612,71.86397507550592,88.04997428853929,7.231838298484818,6.211676891279389,14578692.0,-0.796206,-0.128626,0.101743
BA,2017-10-01,74,29,True,False,True,False,True,False,True,False,20.544414154861695,24.07770530144186,28.571472819994135,0.2967844377031565,2.9424039138726688,6.381954231677389,48.42310550850214,69.51354168072525,87.63855521958898,8.027058665132438,6.204324207513706,14578692.0,-0.796206,-0.128626,0.101743
BA,2017-10-08,59,29,True,False,True,False,True,False,True,False,19.95876509083382,23.665102471968083,28.066214798469005,0.2557024148069109,3.305151074958171,7.055149294055012,48.0753197069591,67.9753193068014,86.5929771465401,8.107449707635181,5.899116336782285,14578692.0,-0.997349,-0.19802,0.065091
BA,2017-10-15,98,29,True,False,True,False,True,False,True,False,20.868131545672597,24.27641869588021,28.58032716766124,0.4490927186112344,4.398876849847682,11.411545632679164,48.75028809459273,68.55729948072909,85.92810622036151,7.712195621988648,6.236300420871594,14578692.0,-1.085333,-0.289283,-0.385842
BA,2017-10-22,80,29,True,False,True,False,True,False,True,False,21.3281448330869,25.045408186347533,29.786549003216567,0.1369561791327113,2.4538270705795053,5.815481608599803,45.212865679320686,66.87380763664345,85.8125680400113,8.458404170129667,6.077079757894119,14578692.0,-1.052718,-0.230548,-0.343827
BA,2017-10-29,67,29,True,False,True,False,True,False,True,False,22.06454248435181,25.15953413393794,29.376374901469752,2.2221690917260455,16.073230306338093,44.57825876482478,52.89260195310984,72.36958292481013,88.11626329847621,7.311832417117941,6.8500242338349455,14578692.0,-1.052718,-0.230548,-0.343827
BA,2017-11-05,59,29,True,False,True,False,True,False,True,False,21.69833706605658,24.591254865703956,28.33818615713179,1.089797591383085,7.890143140469789,21.74831049118376,56.21968067946959,73.98575660883635,88.79709157610203,6.639849091075211,6.8985617131268295,14578692.0,-1.052718,-0.230548,-0.343827
BA,2017-11-12,76,29,True,False,True,False,True,False,True,False,21.859950382687668,24.633501442480352,28.315957674712426,2.6256775874751344,16.803606028953087,46.034399763583416,57.854023049658224,76.15650624482576,90.71374936489902,6.4560072920247515,6.832383982793461,14578692.0,-1.052718,-0.230548,-0.343827
BA,2017-11-19,60,29,True,False,True,False,True,False,True,False,21.94729440041747,25.346757230057488,29.619873499710735,0.3974587737933995,3.0548639264287316,7.374541270238106,51.255112050214855,71.96424435325707,89.75670918191015,7.672579099293266,6.899296121781709,14578692.0,-1.137652,-0.081739,-0.085915
